id	rank	doi	docType	title	originalTitle	bookTitle	year	date	publisher	journal	conferenceSeries	conferenceInstance	volume	issue	firstPage	lastPage	references	citations	estimatedCitations	createdAt
2564773985	21602		Patent	abgasanlage eines kraftfahrzeug hubkolbenmotors	ABGASANLAGE EINES KRAFTFAHRZEUG-HUBKOLBENMOTORS		1993	1993-05-06									0	4	4	2017-01-06
2564773991	25287			여대생들의 댄스드라마 형식에 대한 경험과 인식	여대생들의 댄스드라마 형식에 대한 경험과 인식		2008	2008-12-01					15	4	67	86	0	0	0	2017-01-06
2564773997	26924			apparatuur voor het meten van slootkwel	Apparatuur voor het meten van slootkwel		1966	1966-01-01	[s.n.]								0	1	1	2017-01-06
2564774000	25901			射频磁控溅射cn x 薄膜的结构与衬底温度关系的研究	射频磁控溅射CN x 薄膜的结构与衬底温度关系的研究		2002	2002-02-24					23	2	275	278	0	0	0	2017-01-06
2564774002	21978			access methods for xml query optimization	Access methods for xml query optimization		2006	2006-01-01	University of Toronto								0	1	1	2017-01-06
2564774003	25665	10.1299/jsmemp.2001.9.383		431 modeling of transcription process of multiple micro v grooves in injection molding	431 Modeling of Transcription Process of Multiple Micro V-Grooves in Injection Molding		2001	2001-01-01	The Japan Society of Mechanical Engineers				2001	9	383	384	0	0	0	2017-01-06
2564774010	22724			varnost kriptovalute bitcoin diplomsko delo univerzitetnega studija	Varnost kriptovalute bitcoin : diplomsko delo univerzitetnega študija		2015	2015-01-01	N. Berlot]								0	0	0	2017-01-06
2564774017	25189			food habits and placental scar counts of bobcats in south dakota	Food Habits and Placental Scar Counts of Bobcats in South Dakota		1982	1982-01-01									0	3	3	2017-01-06
2564774020	21863	10.1167/16.15.15	Journal	predicting individual contrast sensitivity functions from acuity and letter contrast sensitivity measurements	Predicting individual contrast sensitivity functions from acuity and letter contrast sensitivity measurements.		2016	2016-12-22	The Association for Research in Vision and Ophthalmology	137468011			16	15	15	15	50	1	1	2017-01-06
2564774022	25072		Journal	epa not entitled to costs in prosecution proceedings	EPA not entitled to costs in prosecution proceedings		1997	1997-06-01	Chartered Secretaries Australia Ltd.	2764789229			49	5	215		0	0	0	2017-01-06
2564774028	24468			ляпустина ангелина игоревна старший государственный таможенный инспектор отде ла товарной номенклатуры происхождения товаров и торговых ограничений отнптито челябинской таможни г челябинск e mail angelina i lyapustina mail ru	Ляпустина Ангелина Игоревна - старший государственный таможенный инспектор отде- ла товарной номенклатуры, происхождения товаров и торговых ограничений (ОТНПТиТО) Челябинской таможни, г. Челябинск, e-mail: angelina.i.lyapustina@mail.ru		2016	2016-01-01									1	0	0	2017-01-06
2564774042	25696			한국어ㆍ아랍어 색채어의 의미에 관한 연구 기본 색채어를 중심으로	한국어ㆍ아랍어 색채어의 의미에 관한 연구 - 기본 색채어를 중심으로		2004	2004-08-01	한국중동학회				25		195	216	0	0	0	2017-01-06
2564774049	28315			how stories from alaska	How Stories From Alaska.		1978	1978-09-01	National Bilingual Materials Development Center, Rural Education Affairs, University of Alaska, 2223 Spenard Road, Anchorage, Alaska 99503 ($l.50, limited supply)								0	0	0	2017-01-06
2564774062	24980			реализация культурного ритуала в материале орнамента	Реализация культурного ритуала в материале орнамента		2011	2011-01-01	Федеральное государственное бюджетное образовательное учреждение высшего образования «Национальный исследовательский Мордовский государственный университет им. Н. П. Огарёва»								0	0	0	2017-01-06
2564774071	23830			libguides online learners databases a z	LibGuides. Online Learners. Databases A-Z.		2014	2014-12-13	Husson University Library								0	0	0	2017-01-06
2564774091	21635		Journal	receptor tyrosine kinase like orphan receptor 1 ror1 a putative diagnostic marker for chronic lymphocytic leukemia cll	Receptor Tyrosine Kinase-Like Orphan Receptor 1 (ROR1) - a Putative Diagnostic Marker for Chronic Lymphocytic Leukemia (CLL).		2009	2009-11-20	American Society of Hematology	200071133			114	22	1587	1587	0	0	0	2017-01-06
2564774097	25696		Patent	schutzvorrichtung gegen uberspannungen zum schutzen eines einen mos steueranschluss aufweisenden leistungstransistors	Schutzvorrichtung gegen Überspannungen zum Schützen eines einen MOS-Steueranschluss aufweisenden Leistungstransistors		2004	2004-11-18									0	0	0	2017-01-06
2564774114	25048			black identity and social movements in latin america the colombian pacific region special issue of the journal of latin american anthropology 7 2	Black Identity and social Movements in Latin America: The Colombian Pacific region: Special issue of the Journal of Latin American Anthropology 7(2)		2002	2002-01-01	Society for Latin American Anthropology								0	0	0	2017-01-06
2564774115	30096		Patent	blinkschalter fuer scheinwerfer an kraftfahrzeugen	BLINKSCHALTER FUER SCHEINWERFER AN KRAFTFAHRZEUGEN.		1961	1961-10-19									0	0	0	2017-01-06
2564774117	24451	10.1037/bdb0000023	Journal	cross cultural homogeneity in social perspective taking china and the united states	Cross-cultural homogeneity in social perspective taking: China and the United States.		2016	2016-01-10		2764373057			21	2	176	183	5	0	0	2017-01-06
2564774118	20487	10.1109/MCSE.2017.17	Journal	transparent computing a promising network computing paradigm	Transparent Computing: A Promising Network Computing Paradigm		2017	2017-01-01	IEEE Computer Society	107923245			19	1	7	20	45	7	7	2017-01-06
2564774128	24422			sae power systems conference 2008 seattle	SAE Power Systems Conference, 2008, Seattle		2008	2008-11-11									0	0	0	2017-01-06
2564774136	24019	10.7591/9780801458255-005	BookChapter	1 picking sites	1. Picking Sites	Site Fights: Divisive Facilities and Civil Society in Japan and the West	2016	2016-04-01	Cornell University Press								0	0	0	2017-01-06
2564774162	25707		Patent	kupfer verbundfolie verfahren zu deren herstellung und kupferkaschiertes laminat und leiterplatte unter verwendung derselben copper composite film process for their preparation and copper clad laminate and printed circuit board using the same	Kupfer-Verbundfolie, Verfahren zu deren Herstellung, und kupferkaschiertes Laminat und Leiterplatte unter Verwendung derselben Copper composite film, process for their preparation, and copper clad laminate and printed circuit board using the same		1999	1999-01-15									0	0	0	2017-01-06
2564774166	24673			hubungan perilaku mengkonsumsi makanan jajanan sekolah dengan kejadian diare di sd n 200118 kota padangsidimpuan tahun 2014	HUBUNGAN PERILAKU MENGKONSUMSI MAKANAN JAJANAN SEKOLAH DENGAN KEJADIAN DIARE DI SD N.200118 KOTA PADANGSIDIMPUAN TAHUN 2014		2014	2014-07-24									0	0	0	2017-01-06
2564774168	23014		Journal	high dimensional filtering using nested sequential monte carlo	High-dimensional Filtering using Nested Sequential Monte Carlo		2016	2016-12-29		2596463973							3	1	1	2017-01-06
2564774176	22060	10.3390/ma10010028	Journal	mechanistic characteristics of surface modified organic semiconductor g c3n4 nanotubes alloyed with titania	Mechanistic Characteristics of Surface Modified Organic Semiconductor g-C3N4 Nanotubes Alloyed with Titania		2017	2017-01-03	MDPI AG	18714766			10	1	28		34	3	3	2017-01-06
2564774182	24468			pengembangan e book interaktif sifat koligatiflarutan berbasis kehidupan sehari hari	PENGEMBANGAN E-BOOK INTERAKTIF SIFAT KOLIGATIFLARUTAN BERBASIS KEHIDUPAN SEHARI-HARI		2016	2016-09-26	FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN								0	0	0	2017-01-06
2564774191	25082			24 mai cap au sud plongee au cap sainte marie	24 mai: Cap au Sud: plongée au Cap Sainte Marie		2010	2010-01-01									0	0	0	2017-01-06
2564774197	24749		Patent	wirbelsaulenstabilisierungssystem und chirurgisches befestigungselement fur ein wirbelsaulenstabilisierungssystem spinal stabilization system and surgical fastener for a spinal stabilization system	Wirbelsäulenstabilisierungssystem und chirurgisches Befestigungselement für ein Wirbelsäulenstabilisierungssystem Spinal stabilization system and surgical fastener for a spinal stabilization system		2013	2013-07-15									0	0	0	2017-01-06
2564774202	21593	10.11648/j.fem.20160206.12		bioremediation potentials of hydrocarbonoclastic bacteria isolated from petroleum refinery effluent	Bioremediation Potentials of Hydrocarbonoclastic Bacteria Isolated from Petroleum Refinery Effluent		2016	2016-12-09	Science Publishing Group				2	6	34		0	0	0	2017-01-06
2564774211	24468		Patent	ball plug for a bearing race	Ball plug for a bearing race		2016	2016-11-08									14	0	0	2017-01-06
2564774219	24775			русская диалектная лексика со значением жадности мотивационный анализ	Русская диалектная лексика со значением жадности: мотивационный анализ		2013	2013-01-01	Федеральное государственное бюджетное образовательное учреждение  высшего профессионального образования «Пермский государственный национальный исследовательский университет»								0	0	0	2017-01-06
2564774241	24673			23e 402 科学者 の証言を批判する体験 環境教育 sts教育 総合的学習 一般研究発表 口頭発表	23E-402 「科学者」の証言を批判する体験(環境教育,STS教育,総合的学習,一般研究発表(口頭発表))		2014	2014-08-23	Society of Japan Science Teaching					64	204		0	0	0	2017-01-06
2564774244	21440			leading educational change wisely	Leading educational change wisely		2010	2010-01-01									0	10	10	2017-01-06
2564774258	25184			talking with twitter followers your weaknesses jobbound america s career experts	Talking With Twitter Followers: YOUR Weaknesses - JobBound: America's Career Experts		2009	2009-01-01									0	0	0	2017-01-06
2564774260	24775			austrian cultural and public diplomacy after the end of the cold war	Austrian Cultural and Public Diplomacy After the End of the Cold War		2013	2013-01-01	innsbruck university press								0	0	0	2017-01-06
2564774269	24374	10.2991/icemse-16.2016.52		research on the talents training mode of the automotive electronics technical major	Research on the Talents Training Mode of the Automotive Electronics Technical Major		2016	2016-01-01	Atlantis Press								0	0	0	2017-01-06
